33 , 1 , mapped-by-core , 2048 x 2048 , 0.034934 , 9.39369e-05 , 0.0349109 , 0.069943
33 , 21 , mapped-by-core , 2048 x 2048 , 0.211905 , 6.81877e-05 , 0.173519 , 0.385495
1 , 6 , mapped-by-core , 2048 x 2048 , 0.0111861 , 1.28746e-05 , 0.012665 , 0.023869
1 , 7 , mapped-by-core , 2048 x 2048 , 0.0112801 , 1.3113e-05 , 0.0124509 , 0.0237479
33 , 22 , mapped-by-core , 2048 x 2048 , 0.192329 , 0.0137911 , 0.151641 , 0.357765
1 , 8 , mapped-by-core , 2048 x 2048 , 0.0116489 , 1.5974e-05 , 0.0121319 , 0.0237999
1 , 9 , mapped-by-core , 2048 x 2048 , 0.0113208 , 1.28746e-05 , 0.012269 , 0.023607
33 , 23 , mapped-by-core , 2048 x 2048 , 0.243739 , 0.0116658 , 0.168464 , 0.423873
1 , 10 , mapped-by-core , 2048 x 2048 , 0.011656 , 1.5974e-05 , 0.0122459 , 0.0239229
1 , 11 , mapped-by-core , 2048 x 2048 , 0.012037 , 1.40667e-05 , 0.012568 , 0.0246241
33 , 24 , mapped-by-core , 2048 x 2048 , 0.22195 , 0.0368421 , 0.191415 , 0.450212
1 , 12 , mapped-by-core , 2048 x 2048 , 0.0114222 , 1.28746e-05 , 0.0123091 , 0.0237479
1 , 13 , mapped-by-core , 2048 x 2048 , 0.0113761 , 1.3113e-05 , 0.012357 , 0.023751
33 , 25 , mapped-by-core , 2048 x 2048 , 0.258916 , 9.70364e-05 , 0.167146 , 0.426164
1 , 14 , mapped-by-core , 2048 x 2048 , 0.011775 , 1.21593e-05 , 0.012141 , 0.0239341
1 , 15 , mapped-by-core , 2048 x 2048 , 0.011802 , 1.28746e-05 , 0.012006 , 0.023824
33 , 26 , mapped-by-core , 2048 x 2048 , 0.262382 , 8.08239e-05 , 0.330178 , 0.592645
1 , 16 , mapped-by-core , 2048 x 2048 , 0.011472 , 1.40667e-05 , 0.0123329 , 0.023823
1 , 17 , mapped-by-core , 2048 x 2048 , 0.0118771 , 2.00272e-05 , 0.012455 , 0.0243559
33 , 27 , mapped-by-core , 2048 x 2048 , 0.275143 , 8.10623e-05 , 0.180666 , 0.455893
1 , 18 , mapped-by-core , 2048 x 2048 , 0.011513 , 1.28746e-05 , 0.0127261 , 0.0242569
1 , 19 , mapped-by-core , 2048 x 2048 , 0.0115259 , 1.3113e-05 , 0.012619 , 0.0241621
33 , 28 , mapped-by-core , 2048 x 2048 , 0.245877 , 8.10623e-05 , 0.186383 , 0.432345
1 , 20 , mapped-by-core , 2048 x 2048 , 0.012089 , 1.3113e-05 , 0.012414 , 0.0245211
1 , 21 , mapped-by-core , 2048 x 2048 , 0.0117278 , 1.62125e-05 , 0.0127108 , 0.0244589
33 , 29 , mapped-by-core , 2048 x 2048 , 0.372512 , 9.01222e-05 , 0.193604 , 0.566211
1 , 22 , mapped-by-core , 2048 x 2048 , 0.012161 , 1.40667e-05 , 0.0123551 , 0.024533
1 , 23 , mapped-by-core , 2048 x 2048 , 0.01228 , 1.28746e-05 , 0.012614 , 0.0249119
33 , 30 , mapped-by-core , 2048 x 2048 , 0.4518 , 0.0207589 , 0.157314 , 0.629876
1 , 24 , mapped-by-core , 2048 x 2048 , 0.012239 , 1.28746e-05 , 0.0134652 , 0.025722
1 , 25 , mapped-by-core , 2048 x 2048 , 0.0120981 , 1.3113e-05 , 0.0121279 , 0.0242438
33 , 31 , mapped-by-core , 2048 x 2048 , 0.262068 , 0.0322452 , 0.170143 , 0.464461
1 , 26 , mapped-by-core , 2048 x 2048 , 0.011754 , 1.50204e-05 , 0.012666 , 0.0244389
1 , 27 , mapped-by-core , 2048 x 2048 , 0.0123899 , 2.21729e-05 , 0.0139251 , 0.0263422
33 , 32 , mapped-by-core , 2048 x 2048 , 0.291113 , 7.79629e-05 , 0.214006 , 0.5052
1 , 28 , mapped-by-core , 2048 x 2048 , 0.0120158 , 1.40667e-05 , 0.0126481 , 0.0246811
33 , 1 , mapped-by-core , 2048 x 2048 , 0.043164 , 8.01086e-05 , 0.0367141 , 0.079962
1 , 29 , mapped-by-core , 2048 x 2048 , 0.012378 , 1.38283e-05 , 0.0124979 , 0.024894
1 , 30 , mapped-by-core , 2048 x 2048 , 0.0119219 , 1.50204e-05 , 0.0125961 , 0.0245371
33 , 2 , mapped-by-core , 2048 x 2048 , 0.058666 , 9.48906e-05 , 0.0742381 , 0.133004
1 , 31 , mapped-by-core , 2048 x 2048 , 0.012182 , 1.40667e-05 , 0.012347 , 0.0245469
1 , 32 , mapped-by-core , 2048 x 2048 , 0.012341 , 1.3113e-05 , 0.0122719 , 0.0246301
33 , 3 , mapped-by-core , 2048 x 2048 , 0.325928 , 9.67979e-05 , 0.0765841 , 0.402613
2 , 1 , mapped-by-core , 2048 x 2048 , 0.00903392 , 2.5034e-05 , 0.00932002 , 0.018383
33 , 4 , mapped-by-core , 2048 x 2048 , 0.222869 , 8.39233e-05 , 0.039685 , 0.262643
2 , 2 , mapped-by-core , 2048 x 2048 , 0.00871897 , 3.19481e-05 , 0.00947809 , 0.0182321
33 , 5 , mapped-by-core , 2048 x 2048 , 0.118295 , 8.79765e-05 , 0.0462568 , 0.164645
2 , 3 , mapped-by-core , 2048 x 2048 , 0.00899601 , 2.5034e-05 , 0.160614 , 0.169638
2 , 4 , mapped-by-core , 2048 x 2048 , 0.00888896 , 2.5034e-05 , 0.00906992 , 0.0179889
33 , 6 , mapped-by-core , 2048 x 2048 , 0.083885 , 0.00240397 , 0.110314 , 0.196607
2 , 5 , mapped-by-core , 2048 x 2048 , 0.00907683 , 2.5034e-05 , 0.00895309 , 0.018059
33 , 7 , mapped-by-core , 2048 x 2048 , 0.0802381 , 9.799e-05 , 0.069818 , 0.150159
2 , 6 , mapped-by-core , 2048 x 2048 , 0.00989294 , 2.6226e-05 , 0.00907683 , 0.0189989
2 , 7 , mapped-by-core , 2048 x 2048 , 0.00918388 , 2.59876e-05 , 0.0090971 , 0.018311
33 , 8 , mapped-by-core , 2048 x 2048 , 0.103104 , 0.0023849 , 0.0756001 , 0.181094
2 , 8 , mapped-by-core , 2048 x 2048 , 0.00925398 , 2.5034e-05 , 0.00902486 , 0.0183082
33 , 9 , mapped-by-core , 2048 x 2048 , 0.141301 , 9.70364e-05 , 0.100783 , 0.242186
2 , 9 , mapped-by-core , 2048 x 2048 , 0.00885105 , 2.5034e-05 , 0.0091269 , 0.0180058
2 , 10 , mapped-by-core , 2048 x 2048 , 0.00922608 , 2.5034e-05 , 0.163306 , 0.17256
33 , 10 , mapped-by-core , 2048 x 2048 , 0.103689 , 0.00240302 , 0.12435 , 0.230446
2 , 11 , mapped-by-core , 2048 x 2048 , 0.00892091 , 2.5034e-05 , 0.00920105 , 0.0181501
33 , 11 , mapped-by-core , 2048 x 2048 , 0.114329 , 0.00464487 , 0.11816 , 0.237138
2 , 12 , mapped-by-core , 2048 x 2048 , 0.00972795 , 2.5034e-05 , 0.00958395 , 0.01934
2 , 13 , mapped-by-core , 2048 x 2048 , 0.00893307 , 2.5034e-05 , 0.00956798 , 0.0185311
33 , 12 , mapped-by-core , 2048 x 2048 , 0.099632 , 0.0251288 , 0.0852468 , 0.210013
2 , 14 , mapped-by-core , 2048 x 2048 , 0.00973701 , 2.5034e-05 , 0.00961399 , 0.0193791
33 , 13 , mapped-by-core , 2048 x 2048 , 0.171225 , 0.0255301 , 0.08409 , 0.28085
2 , 15 , mapped-by-core , 2048 x 2048 , 0.00936294 , 2.5034e-05 , 0.0092001 , 0.0185912
2 , 16 , mapped-by-core , 2048 x 2048 , 0.00977302 , 2.47955e-05 , 0.00936198 , 0.019165
33 , 14 , mapped-by-core , 2048 x 2048 , 0.150749 , 8.91685e-05 , 0.110799 , 0.261642
2 , 17 , mapped-by-core , 2048 x 2048 , 0.00977516 , 3.00407e-05 , 0.00953484 , 0.0193429
2 , 18 , mapped-by-core , 2048 x 2048 , 0.00951004 , 2.40803e-05 , 0.00901103 , 0.0185499
33 , 15 , mapped-by-core , 2048 x 2048 , 0.155935 , 8.70228e-05 , 0.133791 , 0.289817
2 , 19 , mapped-by-core , 2048 x 2048 , 0.00989294 , 2.5034e-05 , 0.00949907 , 0.0194201
2 , 20 , mapped-by-core , 2048 x 2048 , 0.00964785 , 2.6226e-05 , 0.00962996 , 0.0193071
33 , 16 , mapped-by-core , 2048 x 2048 , 0.180059 , 0.00915003 , 0.108163 , 0.297377
2 , 21 , mapped-by-core , 2048 x 2048 , 0.00993109 , 2.5034e-05 , 0.00946999 , 0.019428
33 , 17 , mapped-by-core , 2048 x 2048 , 0.247888 , 8.89301e-05 , 0.130175 , 0.378157
2 , 22 , mapped-by-core , 2048 x 2048 , 0.00994802 , 2.5034e-05 , 0.00966787 , 0.019645
2 , 23 , mapped-by-core , 2048 x 2048 , 0.009655 , 2.5034e-05 , 0.00986099 , 0.0195441
33 , 18 , mapped-by-core , 2048 x 2048 , 0.224802 , 9.799e-05 , 0.243627 , 0.46853
2 , 24 , mapped-by-core , 2048 x 2048 , 0.00993299 , 2.5034e-05 , 0.1612 , 0.171162
2 , 25 , mapped-by-core , 2048 x 2048 , 0.00909019 , 2.47955e-05 , 0.0098021 , 0.0189209
33 , 19 , mapped-by-core , 2048 x 2048 , 0.17429 , 9.10759e-05 , 0.139764 , 0.314149
2 , 26 , mapped-by-core , 2048 x 2048 , 0.0096519 , 2.5034e-05 , 0.0104182 , 0.020098
2 , 27 , mapped-by-core , 2048 x 2048 , 0.00953794 , 2.59876e-05 , 0.0098021 , 0.0193691
33 , 20 , mapped-by-core , 2048 x 2048 , 0.196582 , 0.0345612 , 0.130548 , 0.361694
2 , 28 , mapped-by-core , 2048 x 2048 , 0.00941682 , 2.5034e-05 , 0.00939703 , 0.0188429
2 , 29 , mapped-by-core , 2048 x 2048 , 0.0102401 , 2.59876e-05 , 0.00970602 , 0.0199761
33 , 21 , mapped-by-core , 2048 x 2048 , 0.229844 , 0.034502 , 0.114632 , 0.378981
2 , 30 , mapped-by-core , 2048 x 2048 , 0.00950217 , 2.59876e-05 , 0.00977802 , 0.01931
2 , 31 , mapped-by-core , 2048 x 2048 , 0.0102539 , 2.5034e-05 , 0.169671 , 0.179954
33 , 22 , mapped-by-core , 2048 x 2048 , 0.24229 , 0.0044682 , 0.180771 , 0.427534
2 , 32 , mapped-by-core , 2048 x 2048 , 0.0102241 , 2.59876e-05 , 0.00988889 , 0.020143
2 , 1 , mapped-by-core , 2048 x 2048 , 0.009624 , 2.5034e-05 , 0.00942898 , 0.0190802
33 , 23 , mapped-by-core , 2048 x 2048 , 0.235424 , 9.29832e-05 , 0.260665 , 0.496186
2 , 2 , mapped-by-core , 2048 x 2048 , 0.00905395 , 3.21865e-05 , 0.00899792 , 0.0180881
2 , 3 , mapped-by-core , 2048 x 2048 , 0.00916982 , 2.5034e-05 , 0.00964308 , 0.018842
33 , 24 , mapped-by-core , 2048 x 2048 , 0.267465 , 7.70092e-05 , 0.198834 , 0.466381
2 , 4 , mapped-by-core , 2048 x 2048 , 0.0085721 , 2.40803e-05 , 0.00980687 , 0.018409
2 , 5 , mapped-by-core , 2048 x 2048 , 0.00924492 , 2.38419e-05 , 0.00945807 , 0.018734
33 , 25 , mapped-by-core , 2048 x 2048 , 0.223642 , 0.0183511 , 0.183604 , 0.425602
2 , 6 , mapped-by-core , 2048 x 2048 , 0.00916219 , 2.47955e-05 , 0.009161 , 0.0183518
33 , 26 , mapped-by-core , 2048 x 2048 , 0.246212 , 0.018513 , 0.178862 , 0.443591
2 , 7 , mapped-by-core , 2048 x 2048 , 0.00879407 , 2.40803e-05 , 0.00947404 , 0.018297
2 , 8 , mapped-by-core , 2048 x 2048 , 0.00941205 , 2.59876e-05 , 0.00937414 , 0.018815
33 , 27 , mapped-by-core , 2048 x 2048 , 0.274375 , 0.050236 , 0.194924 , 0.519537
2 , 9 , mapped-by-core , 2048 x 2048 , 0.00889611 , 2.7895e-05 , 0.00917602 , 0.0181038
2 , 10 , mapped-by-core , 2048 x 2048 , 0.00973392 , 2.40803e-05 , 0.00952601 , 0.0192871
2 , 11 , mapped-by-core , 2048 x 2048 , 0.00989699 , 2.5034e-05 , 0.00917602 , 0.0191002
33 , 28 , mapped-by-core , 2048 x 2048 , 0.304711 , 8.98838e-05 , 0.504643 , 0.80945
2 , 12 , mapped-by-core , 2048 x 2048 , 0.00884795 , 2.5034e-05 , 0.0090661 , 0.0179441
2 , 13 , mapped-by-core , 2048 x 2048 , 0.00934005 , 2.5034e-05 , 0.00905704 , 0.0184262
33 , 29 , mapped-by-core , 2048 x 2048 , 0.274255 , 0.0547011 , 0.148256 , 0.477216
2 , 14 , mapped-by-core , 2048 x 2048 , 0.00938106 , 2.40803e-05 , 0.00904584 , 0.018455
2 , 15 , mapped-by-core , 2048 x 2048 , 0.00901198 , 2.5034e-05 , 0.00936294 , 0.018405
33 , 30 , mapped-by-core , 2048 x 2048 , 0.297239 , 9.48906e-05 , 0.253058 , 0.550396
2 , 16 , mapped-by-core , 2048 x 2048 , 0.00907779 , 2.59876e-05 , 0.00914621 , 0.0182531
2 , 17 , mapped-by-core , 2048 x 2048 , 0.00950313 , 2.5034e-05 , 0.0100589 , 0.0195899
33 , 31 , mapped-by-core , 2048 x 2048 , 0.291544 , 0.025286 , 0.203941 , 0.520775
2 , 18 , mapped-by-core , 2048 x 2048 , 0.00910401 , 2.59876e-05 , 0.00935102 , 0.0184848
2 , 19 , mapped-by-core , 2048 x 2048 , 0.00897813 , 2.47955e-05 , 0.00953412 , 0.0185411
33 , 32 , mapped-by-core , 2048 x 2048 , 0.397235 , 9.48906e-05 , 0.290007 , 0.687342
2 , 20 , mapped-by-core , 2048 x 2048 , 0.00954294 , 2.5034e-05 , 0.00910306 , 0.0186741
2 , 21 , mapped-by-core , 2048 x 2048 , 0.00922394 , 2.5034e-05 , 0.00992298 , 0.0191751
34 , 1 , mapped-by-core , 2048 x 2048 , 0.0847151 , 8.4877e-05 , 0.0182199 , 0.103025
2 , 22 , mapped-by-core , 2048 x 2048 , 0.010118 , 2.47955e-05 , 0.00920916 , 0.0193551
2 , 23 , mapped-by-core , 2048 x 2048 , 0.00988317 , 2.59876e-05 , 0.00995898 , 0.019872
34 , 2 , mapped-by-core , 2048 x 2048 , 0.0742109 , 9.5129e-05 , 0.176999 , 0.251309
2 , 24 , mapped-by-core , 2048 x 2048 , 0.00993299 , 2.47955e-05 , 0.00936508 , 0.0193269
2 , 25 , mapped-by-core , 2048 x 2048 , 0.00925088 , 2.47955e-05 , 0.0094831 , 0.018764
34 , 3 , mapped-by-core , 2048 x 2048 , 0.1703 , 8.89301e-05 , 0.167695 , 0.33809
2 , 26 , mapped-by-core , 2048 x 2048 , 0.00970817 , 2.5034e-05 , 0.00974798 , 0.019486
34 , 4 , mapped-by-core , 2048 x 2048 , 0.068398 , 9.20296e-05 , 0.0390511 , 0.107546
2 , 27 , mapped-by-core , 2048 x 2048 , 0.00938106 , 2.5034e-05 , 0.00964284 , 0.019052
2 , 28 , mapped-by-core , 2048 x 2048 , 0.00992298 , 2.40803e-05 , 0.00938201 , 0.0193331
34 , 5 , mapped-by-core , 2048 x 2048 , 0.0542591 , 8.10623e-05 , 0.119274 , 0.173619
2 , 29 , mapped-by-core , 2048 x 2048 , 0.00949001 , 2.59876e-05 , 0.0093801 , 0.018899
34 , 6 , mapped-by-core , 2048 x 2048 , 0.0611989 , 0.00247598 , 0.101726 , 0.165405
2 , 30 , mapped-by-core , 2048 x 2048 , 0.00960016 , 2.47955e-05 , 0.0107028 , 0.0203319
2 , 31 , mapped-by-core , 2048 x 2048 , 0.0101581 , 2.59876e-05 , 0.00982285 , 0.0200112
34 , 7 , mapped-by-core , 2048 x 2048 , 0.11483 , 7.79629e-05 , 0.0794411 , 0.194352
2 , 32 , mapped-by-core , 2048 x 2048 , 0.00991988 , 2.59876e-05 , 0.0094111 , 0.019361
2 , 1 , mapped-by-core , 2048 x 2048 , 0.00904012 , 2.40803e-05 , 0.0100138 , 0.0190809
34 , 8 , mapped-by-core , 2048 x 2048 , 0.257196 , 9.10759e-05 , 0.119285 , 0.376577
2 , 2 , mapped-by-core , 2048 x 2048 , 0.00907207 , 3.19481e-05 , 0.00979614 , 0.018903
2 , 3 , mapped-by-core , 2048 x 2048 , 0.00939107 , 2.47955e-05 , 0.00940418 , 0.0188231
34 , 9 , mapped-by-core , 2048 x 2048 , 0.166966 , 8.17776e-05 , 0.230895 , 0.397946
2 , 4 , mapped-by-core , 2048 x 2048 , 0.00876307 , 2.40803e-05 , 0.0100749 , 0.0188649
34 , 10 , mapped-by-core , 2048 x 2048 , 0.144279 , 9.08375e-05 , 0.140656 , 0.28503
2 , 5 , mapped-by-core , 2048 x 2048 , 0.00911212 , 2.5034e-05 , 0.0093739 , 0.0185139
2 , 6 , mapped-by-core , 2048 x 2048 , 0.00911403 , 2.38419e-05 , 0.00951314 , 0.0186551
34 , 11 , mapped-by-core , 2048 x 2048 , 0.11718 , 8.39233e-05 , 0.116206 , 0.233476
2 , 7 , mapped-by-core , 2048 x 2048 , 0.00915694 , 2.90871e-05 , 0.00899792 , 0.018188
2 , 8 , mapped-by-core , 2048 x 2048 , 0.009202 , 2.59876e-05 , 0.00913906 , 0.0183702
34 , 12 , mapped-by-core , 2048 x 2048 , 0.153001 , 0.00235295 , 0.147785 , 0.303142
2 , 9 , mapped-by-core , 2048 x 2048 , 0.00921702 , 2.59876e-05 , 0.008991 , 0.0182371
2 , 10 , mapped-by-core , 2048 x 2048 , 0.00929904 , 2.5034e-05 , 0.00923085 , 0.0185602
34 , 13 , mapped-by-core , 2048 x 2048 , 0.128972 , 8.10623e-05 , 0.122971 , 0.252029
2 , 11 , mapped-by-core , 2048 x 2048 , 0.00877786 , 2.5034e-05 , 0.00945401 , 0.01826
2 , 12 , mapped-by-core , 2048 x 2048 , 0.00968099 , 2.5034e-05 , 0.00969791 , 0.0194089
34 , 14 , mapped-by-core , 2048 x 2048 , 0.170959 , 8.91685e-05 , 0.22452 , 0.395573
2 , 13 , mapped-by-core , 2048 x 2048 , 0.00970387 , 2.69413e-05 , 0.0096271 , 0.019362
34 , 15 , mapped-by-core , 2048 x 2048 , 0.150582 , 0.0047071 , 0.120073 , 0.275365
2 , 14 , mapped-by-core , 2048 x 2048 , 0.00907016 , 2.59876e-05 , 0.00928903 , 0.018389
2 , 15 , mapped-by-core , 2048 x 2048 , 0.00942516 , 2.5034e-05 , 0.00985789 , 0.0193119
34 , 16 , mapped-by-core , 2048 x 2048 , 0.184589 , 9.89437e-05 , 0.160177 , 0.344869
2 , 16 , mapped-by-core , 2048 x 2048 , 0.00899482 , 2.5034e-05 , 0.00943208 , 0.018455
2 , 17 , mapped-by-core , 2048 x 2048 , 0.00971913 , 2.59876e-05 , 0.00959182 , 0.0193398
34 , 17 , mapped-by-core , 2048 x 2048 , 0.203895 , 0.000101089 , 0.147156 , 0.351156
2 , 18 , mapped-by-core , 2048 x 2048 , 0.00949693 , 2.5034e-05 , 0.00929594 , 0.018822
2 , 19 , mapped-by-core , 2048 x 2048 , 0.00878406 , 2.47955e-05 , 0.00938511 , 0.0181971
34 , 18 , mapped-by-core , 2048 x 2048 , 0.300209 , 9.58443e-05 , 0.194377 , 0.494685
2 , 20 , mapped-by-core , 2048 x 2048 , 0.010047 , 2.59876e-05 , 0.00944901 , 0.0195251
2 , 21 , mapped-by-core , 2048 x 2048 , 0.00999999 , 2.47955e-05 , 0.00938702 , 0.0194161
34 , 19 , mapped-by-core , 2048 x 2048 , 0.191471 , 9.10759e-05 , 0.19789 , 0.389455
2 , 22 , mapped-by-core , 2048 x 2048 , 0.00934911 , 2.69413e-05 , 0.00936103 , 0.0187418
2 , 23 , mapped-by-core , 2048 x 2048 , 0.00934505 , 2.59876e-05 , 0.00966215 , 0.019037
34 , 20 , mapped-by-core , 2048 x 2048 , 0.232434 , 0.000101089 , 0.13727 , 0.369809
2 , 24 , mapped-by-core , 2048 x 2048 , 0.009547 , 2.5034e-05 , 0.00921607 , 0.0187919
2 , 25 , mapped-by-core , 2048 x 2048 , 0.0101221 , 2.5034e-05 , 0.00958681 , 0.019738
34 , 21 , mapped-by-core , 2048 x 2048 , 0.203223 , 9.20296e-05 , 0.18174 , 0.385059
2 , 26 , mapped-by-core , 2048 x 2048 , 0.00940895 , 2.47955e-05 , 0.00950408 , 0.0189431
34 , 22 , mapped-by-core , 2048 x 2048 , 0.205923 , 0.000108957 , 0.180266 , 0.386303
2 , 27 , mapped-by-core , 2048 x 2048 , 0.00976491 , 2.59876e-05 , 0.00977898 , 0.0195739
2 , 28 , mapped-by-core , 2048 x 2048 , 0.00991488 , 2.69413e-05 , 0.010216 , 0.02016
34 , 23 , mapped-by-core , 2048 x 2048 , 0.252746 , 0.00459218 , 0.17571 , 0.433053
2 , 29 , mapped-by-core , 2048 x 2048 , 0.010385 , 2.59876e-05 , 0.0101011 , 0.0205152
2 , 30 , mapped-by-core , 2048 x 2048 , 0.00992799 , 3.00407e-05 , 0.00907683 , 0.019038
2 , 31 , mapped-by-core , 2048 x 2048 , 0.00993204 , 2.59876e-05 , 0.0103722 , 0.020334
34 , 24 , mapped-by-core , 2048 x 2048 , 0.265986 , 9.48906e-05 , 0.361156 , 0.627241
2 , 32 , mapped-by-core , 2048 x 2048 , 0.00998497 , 2.5034e-05 , 0.00993705 , 0.0199511
2 , 1 , mapped-by-core , 2048 x 2048 , 0.00941396 , 2.40803e-05 , 0.0095818 , 0.0190232
34 , 25 , mapped-by-core , 2048 x 2048 , 0.218162 , 9.5129e-05 , 0.311039 , 0.5293
2 , 2 , mapped-by-core , 2048 x 2048 , 0.00936103 , 2.98023e-05 , 0.00946903 , 0.0188639
34 , 26 , mapped-by-core , 2048 x 2048 , 0.280752 , 8.89301e-05 , 0.182927 , 0.463773
2 , 3 , mapped-by-core , 2048 x 2048 , 0.00900316 , 2.38419e-05 , 0.00977683 , 0.0188079
2 , 4 , mapped-by-core , 2048 x 2048 , 0.00953794 , 2.5034e-05 , 0.00945306 , 0.0190191
34 , 27 , mapped-by-core , 2048 x 2048 , 0.268058 , 9.29832e-05 , 0.220714 , 0.488868
2 , 5 , mapped-by-core , 2048 x 2048 , 0.00873518 , 2.47955e-05 , 0.00933099 , 0.0180938
2 , 6 , mapped-by-core , 2048 x 2048 , 0.00875807 , 2.5034e-05 , 0.00917602 , 0.0179629
2 , 7 , mapped-by-core , 2048 x 2048 , 0.00896788 , 2.5034e-05 , 0.00957203 , 0.018568
34 , 28 , mapped-by-core , 2048 x 2048 , 0.520303 , 9.89437e-05 , 0.248656 , 0.769062
2 , 8 , mapped-by-core , 2048 x 2048 , 0.00917196 , 2.38419e-05 , 0.00938702 , 0.0185878
2 , 9 , mapped-by-core , 2048 x 2048 , 0.00934482 , 2.5034e-05 , 0.00994515 , 0.0193181
34 , 29 , mapped-by-core , 2048 x 2048 , 0.325258 , 9.91821e-05 , 0.188788 , 0.51415
2 , 10 , mapped-by-core , 2048 x 2048 , 0.00872517 , 2.47955e-05 , 0.00952601 , 0.0182788
2 , 11 , mapped-by-core , 2048 x 2048 , 0.00933099 , 2.5034e-05 , 0.00955415 , 0.018913
34 , 30 , mapped-by-core , 2048 x 2048 , 0.298158 , 9.20296e-05 , 0.317663 , 0.615918
2 , 12 , mapped-by-core , 2048 x 2048 , 0.00972104 , 2.5034e-05 , 0.00952387 , 0.019273
2 , 13 , mapped-by-core , 2048 x 2048 , 0.00932908 , 2.40803e-05 , 0.00965905 , 0.019017
34 , 31 , mapped-by-core , 2048 x 2048 , 0.267348 , 0.077847 , 0.286071 , 0.631271
2 , 14 , mapped-by-core , 2048 x 2048 , 0.00979304 , 2.5034e-05 , 0.00934696 , 0.0191681
2 , 15 , mapped-by-core , 2048 x 2048 , 0.00973296 , 2.38419e-05 , 0.00954103 , 0.0193038
34 , 32 , mapped-by-core , 2048 x 2048 , 0.294574 , 9.29832e-05 , 0.246123 , 0.540793
2 , 16 , mapped-by-core , 2048 x 2048 , 0.00936913 , 2.5034e-05 , 0.009835 , 0.019233
2 , 17 , mapped-by-core , 2048 x 2048 , 0.00996089 , 2.5034e-05 , 0.00955009 , 0.0195389
34 , 1 , mapped-by-core , 2048 x 2048 , 0.0575771 , 9.17912e-05 , 0.0376191 , 0.0952919
2 , 18 , mapped-by-core , 2048 x 2048 , 0.00981498 , 2.5034e-05 , 0.00956202 , 0.0194051
34 , 2 , mapped-by-core , 2048 x 2048 , 0.032202 , 9.10759e-05 , 0.0409389 , 0.073235
2 , 19 , mapped-by-core , 2048 x 2048 , 0.00993299 , 2.47955e-05 , 0.00971103 , 0.0196719
34 , 3 , mapped-by-core , 2048 x 2048 , 0.0582719 , 8.70228e-05 , 0.070658 , 0.129022
2 , 20 , mapped-by-core , 2048 x 2048 , 0.0094409 , 2.5034e-05 , 0.00981808 , 0.0192871
2 , 21 , mapped-by-core , 2048 x 2048 , 0.00959206 , 2.5034e-05 , 0.00901294 , 0.0186338
34 , 4 , mapped-by-core , 2048 x 2048 , 0.160051 , 9.10759e-05 , 0.108817 , 0.268963
2 , 22 , mapped-by-core , 2048 x 2048 , 0.00939202 , 2.59876e-05 , 0.00994992 , 0.019372
34 , 5 , mapped-by-core , 2048 x 2048 , 0.0730109 , 9.01222e-05 , 0.068162 , 0.141268
2 , 23 , mapped-by-core , 2048 x 2048 , 0.0091989 , 2.5034e-05 , 0.009269 , 0.018496
2 , 24 , mapped-by-core , 2048 x 2048 , 0.00968719 , 2.47955e-05 , 0.00931215 , 0.019027
34 , 6 , mapped-by-core , 2048 x 2048 , 0.0803008 , 8.79765e-05 , 0.0543511 , 0.134743
2 , 25 , mapped-by-core , 2048 x 2048 , 0.00975108 , 2.59876e-05 , 0.00949097 , 0.0192721
2 , 26 , mapped-by-core , 2048 x 2048 , 0.00987983 , 3.09944e-05 , 0.00966311 , 0.019577
34 , 7 , mapped-by-core , 2048 x 2048 , 0.120647 , 6.8903e-05 , 0.101396 , 0.222117
2 , 27 , mapped-by-core , 2048 x 2048 , 0.00952697 , 2.69413e-05 , 0.00971389 , 0.0192721
34 , 8 , mapped-by-core , 2048 x 2048 , 0.262845 , 9.799e-05 , 0.0806019 , 0.343549
2 , 28 , mapped-by-core , 2048 x 2048 , 0.010246 , 2.59876e-05 , 0.00971293 , 0.0199881
2 , 29 , mapped-by-core , 2048 x 2048 , 0.00996399 , 2.5034e-05 , 0.00968504 , 0.0196779
34 , 9 , mapped-by-core , 2048 x 2048 , 0.147343 , 0.00949812 , 0.060338 , 0.217183
2 , 30 , mapped-by-core , 2048 x 2048 , 0.0102301 , 2.5034e-05 , 0.00966692 , 0.0199261
2 , 31 , mapped-by-core , 2048 x 2048 , 0.0102289 , 2.47955e-05 , 0.00956011 , 0.0198181
34 , 10 , mapped-by-core , 2048 x 2048 , 0.103657 , 0.00463796 , 0.106134 , 0.214435
2 , 32 , mapped-by-core , 2048 x 2048 , 0.0100911 , 2.59876e-05 , 0.00982618 , 0.0199461
34 , 11 , mapped-by-core , 2048 x 2048 , 0.127049 , 0.000102997 , 0.12413 , 0.251286
2 , 1 , mapped-by-core , 2048 x 2048 , 0.00908589 , 2.5034e-05 , 0.009902 , 0.019017
2 , 2 , mapped-by-core , 2048 x 2048 , 0.00903106 , 3.19481e-05 , 0.00899601 , 0.0180631
2 , 3 , mapped-by-core , 2048 x 2048 , 0.008389 , 2.47955e-05 , 0.00994015 , 0.018358
34 , 12 , mapped-by-core , 2048 x 2048 , 0.359558 , 7.9155e-05 , 0.270011 , 0.629652
2 , 4 , mapped-by-core , 2048 x 2048 , 0.00941682 , 2.47955e-05 , 0.00934601 , 0.0187919
